"fname"	"Peaklist"	"Region"	"X"	"Y"	"Acquisition"
"0_R00X068Y175.txt"	"R00X068Y175"	0	68	175	11040
"0_R00X068Y176.txt"	"R00X068Y176"	0	68	176	11110
"0_R00X068Y177.txt"	"R00X068Y177"	0	68	177	11179
"0_R00X068Y178.txt"	"R00X068Y178"	0	68	178	11247
"0_R00X068Y179.txt"	"R00X068Y179"	0	68	179	11314
"0_R00X068Y180.txt"	"R00X068Y180"	0	68	180	11380
"0_R00X068Y181.txt"	"R00X068Y181"	0	68	181	11445
"0_R00X068Y182.txt"	"R00X068Y182"	0	68	182	11511
"0_R00X068Y183.txt"	"R00X068Y183"	0	68	183	11578
"0_R00X068Y184.txt"	"R00X068Y184"	0	68	184	11645
"0_R00X068Y185.txt"	"R00X068Y185"	0	68	185	11713
"0_R00X068Y186.txt"	"R00X068Y186"	0	68	186	11781
"0_R00X068Y187.txt"	"R00X068Y187"	0	68	187	11850
"0_R00X068Y188.txt"	"R00X068Y188"	0	68	188	11918
"0_R00X068Y189.txt"	"R00X068Y189"	0	68	189	11986
"0_R00X068Y190.txt"	"R00X068Y190"	0	68	190	12055
"0_R00X068Y191.txt"	"R00X068Y191"	0	68	191	12123
"0_R00X068Y192.txt"	"R00X068Y192"	0	68	192	12192
"0_R00X068Y193.txt"	"R00X068Y193"	0	68	193	12260
"0_R00X068Y194.txt"	"R00X068Y194"	0	68	194	12329
"0_R00X068Y195.txt"	"R00X068Y195"	0	68	195	12398
"0_R00X068Y196.txt"	"R00X068Y196"	0	68	196	12466
"0_R00X068Y197.txt"	"R00X068Y197"	0	68	197	12534
"0_R00X068Y198.txt"	"R00X068Y198"	0	68	198	12601
"0_R00X068Y199.txt"	"R00X068Y199"	0	68	199	12668
"0_R00X068Y200.txt"	"R00X068Y200"	0	68	200	12735
"0_R00X068Y201.txt"	"R00X068Y201"	0	68	201	12801
"0_R00X068Y202.txt"	"R00X068Y202"	0	68	202	12868
"0_R00X068Y203.txt"	"R00X068Y203"	0	68	203	12934
"0_R00X068Y204.txt"	"R00X068Y204"	0	68	204	13000
"0_R00X068Y205.txt"	"R00X068Y205"	0	68	205	13066
"0_R00X068Y206.txt"	"R00X068Y206"	0	68	206	13130
"0_R00X068Y207.txt"	"R00X068Y207"	0	68	207	13193
"0_R00X068Y208.txt"	"R00X068Y208"	0	68	208	13254
"0_R00X068Y209.txt"	"R00X068Y209"	0	68	209	13314
"0_R00X068Y210.txt"	"R00X068Y210"	0	68	210	13372
"0_R00X068Y211.txt"	"R00X068Y211"	0	68	211	13428
"0_R00X068Y212.txt"	"R00X068Y212"	0	68	212	13482
"0_R00X068Y213.txt"	"R00X068Y213"	0	68	213	13534
"0_R00X068Y214.txt"	"R00X068Y214"	0	68	214	13584
"0_R00X068Y215.txt"	"R00X068Y215"	0	68	215	13631
"0_R00X068Y216.txt"	"R00X068Y216"	0	68	216	13676
"0_R00X068Y217.txt"	"R00X068Y217"	0	68	217	13719
"0_R00X068Y218.txt"	"R00X068Y218"	0	68	218	13759
"0_R00X068Y219.txt"	"R00X068Y219"	0	68	219	13797
"0_R00X068Y220.txt"	"R00X068Y220"	0	68	220	13831
"0_R00X068Y221.txt"	"R00X068Y221"	0	68	221	13860
"0_R00X068Y222.txt"	"R00X068Y222"	0	68	222	13884
"0_R00X069Y157.txt"	"R00X069Y157"	0	69	157	9902
"0_R00X069Y158.txt"	"R00X069Y158"	0	69	158	9954
"0_R00X069Y159.txt"	"R00X069Y159"	0	69	159	10006
"0_R00X069Y160.txt"	"R00X069Y160"	0	69	160	10060
"0_R00X069Y161.txt"	"R00X069Y161"	0	69	161	10115
"0_R00X069Y162.txt"	"R00X069Y162"	0	69	162	10171
"0_R00X069Y163.txt"	"R00X069Y163"	0	69	163	10229
"0_R00X069Y164.txt"	"R00X069Y164"	0	69	164	10288
"0_R00X069Y165.txt"	"R00X069Y165"	0	69	165	10347
"0_R00X069Y166.txt"	"R00X069Y166"	0	69	166	10412
"0_R00X069Y167.txt"	"R00X069Y167"	0	69	167	10481
"0_R00X069Y168.txt"	"R00X069Y168"	0	69	168	10550
"0_R00X069Y169.txt"	"R00X069Y169"	0	69	169	10619
"0_R00X069Y170.txt"	"R00X069Y170"	0	69	170	10689
"0_R00X069Y171.txt"	"R00X069Y171"	0	69	171	10759
"0_R00X069Y172.txt"	"R00X069Y172"	0	69	172	10829
"0_R00X069Y173.txt"	"R00X069Y173"	0	69	173	10899
"0_R00X069Y174.txt"	"R00X069Y174"	0	69	174	10970
"0_R00X069Y175.txt"	"R00X069Y175"	0	69	175	11041
"0_R00X069Y176.txt"	"R00X069Y176"	0	69	176	11111
"0_R00X069Y177.txt"	"R00X069Y177"	0	69	177	11180
"0_R00X069Y178.txt"	"R00X069Y178"	0	69	178	11248
"0_R00X069Y179.txt"	"R00X069Y179"	0	69	179	11315
"0_R00X069Y180.txt"	"R00X069Y180"	0	69	180	11381
"0_R00X069Y181.txt"	"R00X069Y181"	0	69	181	11446
"0_R00X069Y182.txt"	"R00X069Y182"	0	69	182	11512
"0_R00X069Y183.txt"	"R00X069Y183"	0	69	183	11579
"0_R00X069Y184.txt"	"R00X069Y184"	0	69	184	11646
"0_R00X069Y185.txt"	"R00X069Y185"	0	69	185	11714
"0_R00X069Y186.txt"	"R00X069Y186"	0	69	186	11782
"0_R00X069Y187.txt"	"R00X069Y187"	0	69	187	11851
"0_R00X069Y188.txt"	"R00X069Y188"	0	69	188	11919
"0_R00X069Y189.txt"	"R00X069Y189"	0	69	189	11987
"0_R00X069Y190.txt"	"R00X069Y190"	0	69	190	12056
"0_R00X069Y191.txt"	"R00X069Y191"	0	69	191	12124
"0_R00X069Y192.txt"	"R00X069Y192"	0	69	192	12193
"0_R00X069Y193.txt"	"R00X069Y193"	0	69	193	12261
"0_R00X069Y194.txt"	"R00X069Y194"	0	69	194	12330
"0_R00X069Y195.txt"	"R00X069Y195"	0	69	195	12399
"0_R00X069Y196.txt"	"R00X069Y196"	0	69	196	12467
"0_R00X069Y197.txt"	"R00X069Y197"	0	69	197	12535
"0_R00X069Y198.txt"	"R00X069Y198"	0	69	198	12602
"0_R00X069Y199.txt"	"R00X069Y199"	0	69	199	12669
"0_R00X069Y200.txt"	"R00X069Y200"	0	69	200	12736
"0_R00X069Y201.txt"	"R00X069Y201"	0	69	201	12802
"0_R00X069Y202.txt"	"R00X069Y202"	0	69	202	12869
"0_R00X069Y203.txt"	"R00X069Y203"	0	69	203	12935
"0_R00X069Y204.txt"	"R00X069Y204"	0	69	204	13001
"0_R00X069Y205.txt"	"R00X069Y205"	0	69	205	13067
"0_R00X069Y206.txt"	"R00X069Y206"	0	69	206	13131
"0_R00X069Y207.txt"	"R00X069Y207"	0	69	207	13194
"0_R00X069Y208.txt"	"R00X069Y208"	0	69	208	13255
"0_R00X069Y209.txt"	"R00X069Y209"	0	69	209	13315
"0_R00X069Y210.txt"	"R00X069Y210"	0	69	210	13373
"0_R00X069Y211.txt"	"R00X069Y211"	0	69	211	13429
"0_R00X069Y212.txt"	"R00X069Y212"	0	69	212	13483
"0_R00X069Y213.txt"	"R00X069Y213"	0	69	213	13535
"0_R00X069Y214.txt"	"R00X069Y214"	0	69	214	13585
"0_R00X069Y215.txt"	"R00X069Y215"	0	69	215	13632
"0_R00X069Y216.txt"	"R00X069Y216"	0	69	216	13677
"0_R00X069Y217.txt"	"R00X069Y217"	0	69	217	13720
"0_R00X069Y218.txt"	"R00X069Y218"	0	69	218	13760
"0_R00X069Y219.txt"	"R00X069Y219"	0	69	219	13798
"0_R00X069Y220.txt"	"R00X069Y220"	0	69	220	13832
"0_R00X069Y221.txt"	"R00X069Y221"	0	69	221	13861
"0_R00X069Y222.txt"	"R00X069Y222"	0	69	222	13885
"0_R00X069Y223.txt"	"R00X069Y223"	0	69	223	13903
"0_R00X070Y123.txt"	"R00X070Y123"	0	70	123	7586
"0_R00X070Y124.txt"	"R00X070Y124"	0	70	124	7678
"0_R00X070Y125.txt"	"R00X070Y125"	0	70	125	7770
"0_R00X070Y128.txt"	"R00X070Y128"	0	70	128	8043
"0_R00X070Y129.txt"	"R00X070Y129"	0	70	129	8134
"0_R00X070Y130.txt"	"R00X070Y130"	0	70	130	8225
"0_R00X070Y131.txt"	"R00X070Y131"	0	70	131	8316
"0_R00X070Y132.txt"	"R00X070Y132"	0	70	132	8406
"0_R00X070Y133.txt"	"R00X070Y133"	0	70	133	8496
"0_R00X070Y156.txt"	"R00X070Y156"	0	70	156	9851
"0_R00X070Y157.txt"	"R00X070Y157"	0	70	157	9903
"0_R00X070Y158.txt"	"R00X070Y158"	0	70	158	9955
"0_R00X070Y159.txt"	"R00X070Y159"	0	70	159	10007
"0_R00X070Y160.txt"	"R00X070Y160"	0	70	160	10061
"0_R00X070Y161.txt"	"R00X070Y161"	0	70	161	10116
"0_R00X070Y162.txt"	"R00X070Y162"	0	70	162	10172
"0_R00X070Y163.txt"	"R00X070Y163"	0	70	163	10230
"0_R00X070Y164.txt"	"R00X070Y164"	0	70	164	10289
"0_R00X070Y165.txt"	"R00X070Y165"	0	70	165	10348
"0_R00X070Y166.txt"	"R00X070Y166"	0	70	166	10413
"0_R00X070Y167.txt"	"R00X070Y167"	0	70	167	10482
"0_R00X070Y168.txt"	"R00X070Y168"	0	70	168	10551
"0_R00X070Y169.txt"	"R00X070Y169"	0	70	169	10620
"0_R00X070Y170.txt"	"R00X070Y170"	0	70	170	10690
"0_R00X070Y171.txt"	"R00X070Y171"	0	70	171	10760
"0_R00X070Y172.txt"	"R00X070Y172"	0	70	172	10830
"0_R00X070Y173.txt"	"R00X070Y173"	0	70	173	10900
"0_R00X070Y174.txt"	"R00X070Y174"	0	70	174	10971
"0_R00X070Y175.txt"	"R00X070Y175"	0	70	175	11042
"0_R00X070Y176.txt"	"R00X070Y176"	0	70	176	11112
"0_R00X070Y177.txt"	"R00X070Y177"	0	70	177	11181
"0_R00X070Y178.txt"	"R00X070Y178"	0	70	178	11249
"0_R00X070Y179.txt"	"R00X070Y179"	0	70	179	11316
"0_R00X070Y180.txt"	"R00X070Y180"	0	70	180	11382
"0_R00X070Y181.txt"	"R00X070Y181"	0	70	181	11447
"0_R00X070Y182.txt"	"R00X070Y182"	0	70	182	11513
"0_R00X070Y183.txt"	"R00X070Y183"	0	70	183	11580
"0_R00X070Y184.txt"	"R00X070Y184"	0	70	184	11647
"0_R00X070Y185.txt"	"R00X070Y185"	0	70	185	11715
"0_R00X070Y186.txt"	"R00X070Y186"	0	70	186	11783
"0_R00X070Y187.txt"	"R00X070Y187"	0	70	187	11852
"0_R00X070Y188.txt"	"R00X070Y188"	0	70	188	11920
"0_R00X070Y189.txt"	"R00X070Y189"	0	70	189	11988
"0_R00X070Y190.txt"	"R00X070Y190"	0	70	190	12057
"0_R00X070Y191.txt"	"R00X070Y191"	0	70	191	12125
"0_R00X070Y192.txt"	"R00X070Y192"	0	70	192	12194
"0_R00X070Y193.txt"	"R00X070Y193"	0	70	193	12262
"0_R00X070Y194.txt"	"R00X070Y194"	0	70	194	12331
"0_R00X070Y195.txt"	"R00X070Y195"	0	70	195	12400
"0_R00X070Y196.txt"	"R00X070Y196"	0	70	196	12468
"0_R00X070Y197.txt"	"R00X070Y197"	0	70	197	12536
"0_R00X070Y198.txt"	"R00X070Y198"	0	70	198	12603
"0_R00X070Y199.txt"	"R00X070Y199"	0	70	199	12670
"0_R00X070Y200.txt"	"R00X070Y200"	0	70	200	12737
"0_R00X070Y201.txt"	"R00X070Y201"	0	70	201	12803
"0_R00X070Y202.txt"	"R00X070Y202"	0	70	202	12870
"0_R00X070Y203.txt"	"R00X070Y203"	0	70	203	12936
"0_R00X070Y204.txt"	"R00X070Y204"	0	70	204	13002
"0_R00X070Y205.txt"	"R00X070Y205"	0	70	205	13068
"0_R00X070Y206.txt"	"R00X070Y206"	0	70	206	13132
"0_R00X070Y207.txt"	"R00X070Y207"	0	70	207	13195
"0_R00X070Y208.txt"	"R00X070Y208"	0	70	208	13256
"0_R00X070Y209.txt"	"R00X070Y209"	0	70	209	13316
"0_R00X070Y210.txt"	"R00X070Y210"	0	70	210	13374
"0_R00X070Y211.txt"	"R00X070Y211"	0	70	211	13430
"0_R00X070Y212.txt"	"R00X070Y212"	0	70	212	13484
"0_R00X070Y213.txt"	"R00X070Y213"	0	70	213	13536
"0_R00X070Y214.txt"	"R00X070Y214"	0	70	214	13586
"0_R00X070Y215.txt"	"R00X070Y215"	0	70	215	13633
"0_R00X070Y216.txt"	"R00X070Y216"	0	70	216	13678
"0_R00X070Y217.txt"	"R00X070Y217"	0	70	217	13721
"0_R00X070Y218.txt"	"R00X070Y218"	0	70	218	13761
"0_R00X070Y219.txt"	"R00X070Y219"	0	70	219	13799
"0_R00X070Y220.txt"	"R00X070Y220"	0	70	220	13833
"0_R00X070Y221.txt"	"R00X070Y221"	0	70	221	13862
"0_R00X070Y222.txt"	"R00X070Y222"	0	70	222	13886
"0_R00X070Y223.txt"	"R00X070Y223"	0	70	223	13904
"0_R00X071Y108.txt"	"R00X071Y108"	0	71	108	6195
"0_R00X071Y109.txt"	"R00X071Y109"	0	71	109	6288
"0_R00X071Y110.txt"	"R00X071Y110"	0	71	110	6381
"0_R00X071Y111.txt"	"R00X071Y111"	0	71	111	6474
"0_R00X071Y112.txt"	"R00X071Y112"	0	71	112	6567
"0_R00X071Y113.txt"	"R00X071Y113"	0	71	113	6660
"0_R00X071Y114.txt"	"R00X071Y114"	0	71	114	6753
"0_R00X071Y115.txt"	"R00X071Y115"	0	71	115	6846
"0_R00X071Y116.txt"	"R00X071Y116"	0	71	116	6939
"0_R00X071Y117.txt"	"R00X071Y117"	0	71	117	7032
"0_R00X071Y118.txt"	"R00X071Y118"	0	71	118	7125
"0_R00X071Y119.txt"	"R00X071Y119"	0	71	119	7218
"0_R00X071Y120.txt"	"R00X071Y120"	0	71	120	7310
"0_R00X071Y121.txt"	"R00X071Y121"	0	71	121	7402
"0_R00X071Y122.txt"	"R00X071Y122"	0	71	122	7494
"0_R00X071Y123.txt"	"R00X071Y123"	0	71	123	7587
"0_R00X071Y124.txt"	"R00X071Y124"	0	71	124	7679
"0_R00X071Y125.txt"	"R00X071Y125"	0	71	125	7771
"0_R00X071Y126.txt"	"R00X071Y126"	0	71	126	7862
"0_R00X071Y127.txt"	"R00X071Y127"	0	71	127	7953
"0_R00X071Y128.txt"	"R00X071Y128"	0	71	128	8044
"0_R00X071Y129.txt"	"R00X071Y129"	0	71	129	8135
"0_R00X071Y130.txt"	"R00X071Y130"	0	71	130	8226
"0_R00X071Y131.txt"	"R00X071Y131"	0	71	131	8317
"0_R00X071Y132.txt"	"R00X071Y132"	0	71	132	8407
"0_R00X071Y133.txt"	"R00X071Y133"	0	71	133	8497
"0_R00X071Y134.txt"	"R00X071Y134"	0	71	134	8584
"0_R00X071Y155.txt"	"R00X071Y155"	0	71	155	9801
"0_R00X071Y156.txt"	"R00X071Y156"	0	71	156	9852
"0_R00X071Y157.txt"	"R00X071Y157"	0	71	157	9904
"0_R00X071Y158.txt"	"R00X071Y158"	0	71	158	9956
"0_R00X071Y159.txt"	"R00X071Y159"	0	71	159	10008
"0_R00X071Y160.txt"	"R00X071Y160"	0	71	160	10062
"0_R00X071Y161.txt"	"R00X071Y161"	0	71	161	10117
"0_R00X071Y162.txt"	"R00X071Y162"	0	71	162	10173
"0_R00X071Y163.txt"	"R00X071Y163"	0	71	163	10231
"0_R00X071Y164.txt"	"R00X071Y164"	0	71	164	10290
"0_R00X071Y165.txt"	"R00X071Y165"	0	71	165	10349
"0_R00X071Y166.txt"	"R00X071Y166"	0	71	166	10414
"0_R00X071Y167.txt"	"R00X071Y167"	0	71	167	10483
"0_R00X071Y168.txt"	"R00X071Y168"	0	71	168	10552
"0_R00X071Y169.txt"	"R00X071Y169"	0	71	169	10621
"0_R00X071Y170.txt"	"R00X071Y170"	0	71	170	10691
"0_R00X071Y171.txt"	"R00X071Y171"	0	71	171	10761
"0_R00X071Y172.txt"	"R00X071Y172"	0	71	172	10831
"0_R00X071Y173.txt"	"R00X071Y173"	0	71	173	10901
"0_R00X071Y174.txt"	"R00X071Y174"	0	71	174	10972
"0_R00X071Y175.txt"	"R00X071Y175"	0	71	175	11043
"0_R00X071Y176.txt"	"R00X071Y176"	0	71	176	11113
"0_R00X071Y177.txt"	"R00X071Y177"	0	71	177	11182
"0_R00X071Y178.txt"	"R00X071Y178"	0	71	178	11250
"0_R00X071Y179.txt"	"R00X071Y179"	0	71	179	11317
"0_R00X071Y180.txt"	"R00X071Y180"	0	71	180	11383
"0_R00X071Y181.txt"	"R00X071Y181"	0	71	181	11448
"0_R00X071Y182.txt"	"R00X071Y182"	0	71	182	11514
"0_R00X071Y183.txt"	"R00X071Y183"	0	71	183	11581
"0_R00X071Y184.txt"	"R00X071Y184"	0	71	184	11648
"0_R00X071Y185.txt"	"R00X071Y185"	0	71	185	11716
"0_R00X071Y186.txt"	"R00X071Y186"	0	71	186	11784
"0_R00X071Y187.txt"	"R00X071Y187"	0	71	187	11853
"0_R00X071Y188.txt"	"R00X071Y188"	0	71	188	11921
"0_R00X071Y189.txt"	"R00X071Y189"	0	71	189	11989
"0_R00X071Y190.txt"	"R00X071Y190"	0	71	190	12058
"0_R00X071Y191.txt"	"R00X071Y191"	0	71	191	12126
"0_R00X071Y192.txt"	"R00X071Y192"	0	71	192	12195
"0_R00X071Y193.txt"	"R00X071Y193"	0	71	193	12263
"0_R00X071Y194.txt"	"R00X071Y194"	0	71	194	12332
"0_R00X071Y195.txt"	"R00X071Y195"	0	71	195	12401
"0_R00X071Y196.txt"	"R00X071Y196"	0	71	196	12469
"0_R00X071Y197.txt"	"R00X071Y197"	0	71	197	12537
"0_R00X071Y198.txt"	"R00X071Y198"	0	71	198	12604
"0_R00X071Y199.txt"	"R00X071Y199"	0	71	199	12671
"0_R00X071Y200.txt"	"R00X071Y200"	0	71	200	12738
"0_R00X071Y201.txt"	"R00X071Y201"	0	71	201	12804
"0_R00X071Y202.txt"	"R00X071Y202"	0	71	202	12871
"0_R00X071Y203.txt"	"R00X071Y203"	0	71	203	12937
"0_R00X071Y204.txt"	"R00X071Y204"	0	71	204	13003
"0_R00X071Y205.txt"	"R00X071Y205"	0	71	205	13069
"0_R00X071Y206.txt"	"R00X071Y206"	0	71	206	13133
"0_R00X071Y207.txt"	"R00X071Y207"	0	71	207	13196
"0_R00X071Y208.txt"	"R00X071Y208"	0	71	208	13257
"0_R00X071Y209.txt"	"R00X071Y209"	0	71	209	13317
"0_R00X071Y210.txt"	"R00X071Y210"	0	71	210	13375
"0_R00X071Y211.txt"	"R00X071Y211"	0	71	211	13431
"0_R00X071Y212.txt"	"R00X071Y212"	0	71	212	13485
"0_R00X071Y213.txt"	"R00X071Y213"	0	71	213	13537
"0_R00X071Y214.txt"	"R00X071Y214"	0	71	214	13587
"0_R00X071Y215.txt"	"R00X071Y215"	0	71	215	13634
"0_R00X071Y216.txt"	"R00X071Y216"	0	71	216	13679
"0_R00X071Y217.txt"	"R00X071Y217"	0	71	217	13722
"0_R00X071Y218.txt"	"R00X071Y218"	0	71	218	13762
"0_R00X071Y219.txt"	"R00X071Y219"	0	71	219	13800
"0_R00X071Y220.txt"	"R00X071Y220"	0	71	220	13834
"0_R00X071Y221.txt"	"R00X071Y221"	0	71	221	13863
"0_R00X071Y222.txt"	"R00X071Y222"	0	71	222	13887
"0_R00X071Y223.txt"	"R00X071Y223"	0	71	223	13905
"0_R00X072Y104.txt"	"R00X072Y104"	0	72	104	5827
"0_R00X072Y105.txt"	"R00X072Y105"	0	72	105	5919
"0_R00X072Y106.txt"	"R00X072Y106"	0	72	106	6011
"0_R00X072Y107.txt"	"R00X072Y107"	0	72	107	6103
"0_R00X072Y108.txt"	"R00X072Y108"	0	72	108	6196
"0_R00X072Y109.txt"	"R00X072Y109"	0	72	109	6289
"0_R00X072Y110.txt"	"R00X072Y110"	0	72	110	6382
"0_R00X072Y111.txt"	"R00X072Y111"	0	72	111	6475
"0_R00X072Y112.txt"	"R00X072Y112"	0	72	112	6568
"0_R00X072Y113.txt"	"R00X072Y113"	0	72	113	6661
"0_R00X072Y114.txt"	"R00X072Y114"	0	72	114	6754
"0_R00X072Y115.txt"	"R00X072Y115"	0	72	115	6847
"0_R00X072Y116.txt"	"R00X072Y116"	0	72	116	6940
"0_R00X072Y117.txt"	"R00X072Y117"	0	72	117	7033
"0_R00X072Y118.txt"	"R00X072Y118"	0	72	118	7126
"0_R00X072Y119.txt"	"R00X072Y119"	0	72	119	7219
"0_R00X072Y120.txt"	"R00X072Y120"	0	72	120	7311
"0_R00X072Y121.txt"	"R00X072Y121"	0	72	121	7403
"0_R00X072Y122.txt"	"R00X072Y122"	0	72	122	7495
"0_R00X072Y123.txt"	"R00X072Y123"	0	72	123	7588
"0_R00X072Y124.txt"	"R00X072Y124"	0	72	124	7680
"0_R00X072Y125.txt"	"R00X072Y125"	0	72	125	7772
"0_R00X072Y126.txt"	"R00X072Y126"	0	72	126	7863
"0_R00X072Y127.txt"	"R00X072Y127"	0	72	127	7954
"0_R00X072Y128.txt"	"R00X072Y128"	0	72	128	8045
"0_R00X072Y129.txt"	"R00X072Y129"	0	72	129	8136
"0_R00X072Y130.txt"	"R00X072Y130"	0	72	130	8227
"0_R00X072Y131.txt"	"R00X072Y131"	0	72	131	8318
"0_R00X072Y132.txt"	"R00X072Y132"	0	72	132	8408
"0_R00X072Y133.txt"	"R00X072Y133"	0	72	133	8498
"0_R00X072Y134.txt"	"R00X072Y134"	0	72	134	8585
"0_R00X072Y135.txt"	"R00X072Y135"	0	72	135	8670
"0_R00X072Y136.txt"	"R00X072Y136"	0	72	136	8754
"0_R00X072Y154.txt"	"R00X072Y154"	0	72	154	9751
"0_R00X072Y155.txt"	"R00X072Y155"	0	72	155	9802
"0_R00X072Y156.txt"	"R00X072Y156"	0	72	156	9853
"0_R00X072Y157.txt"	"R00X072Y157"	0	72	157	9905
"0_R00X072Y158.txt"	"R00X072Y158"	0	72	158	9957
"0_R00X072Y159.txt"	"R00X072Y159"	0	72	159	10009
"0_R00X072Y160.txt"	"R00X072Y160"	0	72	160	10063
"0_R00X072Y161.txt"	"R00X072Y161"	0	72	161	10118
"0_R00X072Y162.txt"	"R00X072Y162"	0	72	162	10174
"0_R00X072Y163.txt"	"R00X072Y163"	0	72	163	10232
"0_R00X072Y164.txt"	"R00X072Y164"	0	72	164	10291
"0_R00X072Y165.txt"	"R00X072Y165"	0	72	165	10350
"0_R00X072Y166.txt"	"R00X072Y166"	0	72	166	10415
"0_R00X072Y167.txt"	"R00X072Y167"	0	72	167	10484
"0_R00X072Y168.txt"	"R00X072Y168"	0	72	168	10553
"0_R00X072Y169.txt"	"R00X072Y169"	0	72	169	10622
"0_R00X072Y170.txt"	"R00X072Y170"	0	72	170	10692
"0_R00X072Y171.txt"	"R00X072Y171"	0	72	171	10762
"0_R00X072Y172.txt"	"R00X072Y172"	0	72	172	10832
"0_R00X072Y173.txt"	"R00X072Y173"	0	72	173	10902
"0_R00X072Y174.txt"	"R00X072Y174"	0	72	174	10973
"0_R00X072Y175.txt"	"R00X072Y175"	0	72	175	11044
"0_R00X072Y176.txt"	"R00X072Y176"	0	72	176	11114
"0_R00X072Y177.txt"	"R00X072Y177"	0	72	177	11183
"0_R00X072Y178.txt"	"R00X072Y178"	0	72	178	11251
"0_R00X072Y179.txt"	"R00X072Y179"	0	72	179	11318
"0_R00X072Y180.txt"	"R00X072Y180"	0	72	180	11384
"0_R00X072Y181.txt"	"R00X072Y181"	0	72	181	11449
"0_R00X072Y182.txt"	"R00X072Y182"	0	72	182	11515
"0_R00X072Y183.txt"	"R00X072Y183"	0	72	183	11582
"0_R00X072Y184.txt"	"R00X072Y184"	0	72	184	11649
"0_R00X072Y185.txt"	"R00X072Y185"	0	72	185	11717
"0_R00X072Y186.txt"	"R00X072Y186"	0	72	186	11785
"0_R00X072Y187.txt"	"R00X072Y187"	0	72	187	11854
"0_R00X072Y188.txt"	"R00X072Y188"	0	72	188	11922
"0_R00X072Y189.txt"	"R00X072Y189"	0	72	189	11990
"0_R00X072Y190.txt"	"R00X072Y190"	0	72	190	12059
"0_R00X072Y191.txt"	"R00X072Y191"	0	72	191	12127
"0_R00X072Y192.txt"	"R00X072Y192"	0	72	192	12196
"0_R00X072Y193.txt"	"R00X072Y193"	0	72	193	12264
"0_R00X072Y194.txt"	"R00X072Y194"	0	72	194	12333
"0_R00X072Y195.txt"	"R00X072Y195"	0	72	195	12402
"0_R00X072Y196.txt"	"R00X072Y196"	0	72	196	12470
"0_R00X072Y197.txt"	"R00X072Y197"	0	72	197	12538
"0_R00X072Y198.txt"	"R00X072Y198"	0	72	198	12605
"0_R00X072Y199.txt"	"R00X072Y199"	0	72	199	12672
"0_R00X072Y200.txt"	"R00X072Y200"	0	72	200	12739
"0_R00X072Y201.txt"	"R00X072Y201"	0	72	201	12805
"0_R00X072Y202.txt"	"R00X072Y202"	0	72	202	12872
"0_R00X072Y203.txt"	"R00X072Y203"	0	72	203	12938
"0_R00X072Y204.txt"	"R00X072Y204"	0	72	204	13004
"0_R00X072Y205.txt"	"R00X072Y205"	0	72	205	13070
"0_R00X072Y206.txt"	"R00X072Y206"	0	72	206	13134
"0_R00X072Y207.txt"	"R00X072Y207"	0	72	207	13197
"0_R00X072Y208.txt"	"R00X072Y208"	0	72	208	13258
"0_R00X072Y209.txt"	"R00X072Y209"	0	72	209	13318
"0_R00X072Y210.txt"	"R00X072Y210"	0	72	210	13376
"0_R00X072Y211.txt"	"R00X072Y211"	0	72	211	13432
"0_R00X072Y212.txt"	"R00X072Y212"	0	72	212	13486
"0_R00X072Y213.txt"	"R00X072Y213"	0	72	213	13538
"0_R00X072Y214.txt"	"R00X072Y214"	0	72	214	13588
"0_R00X072Y215.txt"	"R00X072Y215"	0	72	215	13635
"0_R00X072Y216.txt"	"R00X072Y216"	0	72	216	13680
"0_R00X072Y217.txt"	"R00X072Y217"	0	72	217	13723
"0_R00X072Y218.txt"	"R00X072Y218"	0	72	218	13763
"0_R00X072Y219.txt"	"R00X072Y219"	0	72	219	13801
"0_R00X072Y220.txt"	"R00X072Y220"	0	72	220	13835
"0_R00X072Y221.txt"	"R00X072Y221"	0	72	221	13864
"0_R00X072Y222.txt"	"R00X072Y222"	0	72	222	13888
"0_R00X072Y223.txt"	"R00X072Y223"	0	72	223	13906
"0_R00X073Y100.txt"	"R00X073Y100"	0	73	100	5463
"0_R00X073Y101.txt"	"R00X073Y101"	0	73	101	5554
"0_R00X073Y102.txt"	"R00X073Y102"	0	73	102	5645
"0_R00X073Y103.txt"	"R00X073Y103"	0	73	103	5736
"0_R00X073Y104.txt"	"R00X073Y104"	0	73	104	5828
"0_R00X073Y105.txt"	"R00X073Y105"	0	73	105	5920
"0_R00X073Y106.txt"	"R00X073Y106"	0	73	106	6012
"0_R00X073Y107.txt"	"R00X073Y107"	0	73	107	6104
"0_R00X073Y108.txt"	"R00X073Y108"	0	73	108	6197
"0_R00X073Y109.txt"	"R00X073Y109"	0	73	109	6290
"0_R00X073Y110.txt"	"R00X073Y110"	0	73	110	6383
"0_R00X073Y111.txt"	"R00X073Y111"	0	73	111	6476
"0_R00X073Y112.txt"	"R00X073Y112"	0	73	112	6569
"0_R00X073Y113.txt"	"R00X073Y113"	0	73	113	6662
"0_R00X073Y114.txt"	"R00X073Y114"	0	73	114	6755
"0_R00X073Y115.txt"	"R00X073Y115"	0	73	115	6848
"0_R00X073Y116.txt"	"R00X073Y116"	0	73	116	6941
"0_R00X073Y117.txt"	"R00X073Y117"	0	73	117	7034
"0_R00X073Y118.txt"	"R00X073Y118"	0	73	118	7127
